iata_code,latitude,longitude
UPG,-5.07671,119.54885
UPL,10.78,-85.03
UPN,19.39669,-102.03906
UPV,51.28609,-1.7812
UQE,58.87194,-158.47139
URC,43.90711,87.47424
URD,49.79401,11.13078
URE,58.229883,22.509494
URG,-29.782178,-57.038189
URJ,60.12,64.83
URO,49.384172,1.1748
URR,6.333,-76.18
URS,51.750614,36.295586
URT,9.132603,99.135586
URY,31.41278,37.27389
USA,35.38555,-80.71097
USH,-54.822697,-68.304264
USI,8.2,-59.8
USK,65.95,57.4
USM,9.54675,100.0621
USN,35.593494,129.351722
USR,64.54933,143.11083
USU,12.08,120.1
UTB,-22.75,144.6
UTC,52.12731,5.27619
UTE,-32.38,28.07
UTG,-30.5,27.6
UTH,17.38644,102.78825
UTI,60.89639,26.93835
UTM,34.68,-90.35
UTN,-28.399097,21.260239
UTP,12.67994,101.00503
UTR,17.67,100.2
UTS,65.43333,52.19913
UTT,-31.547903,28.674289
UTU,9.1379,-77.93371
UTW,-31.920197,26.882206
UUD,51.807764,107.437644
UUK,70.33056,-149.5975
UUN,46.6603,113.285
UUS,46.888672,142.717531
UUU,-8.083,147.6
UVA,29.2,-99.73
UVE,-20.64056,166.57278
UVF,13.733194,-60.952597
UYL,12.05401,24.956
UYN,38.2692,109.731
UYU,-20.44993,-66.84211
UZM,68.1639,-106.614
UZR,47.08953,81.65897
UZU,-29.77056,-57.97889
VAA,63.05065,21.76218
VAC,52.92,8.05
VAD,30.967833,-83.193
VAF,44.916,4.969
VAG,-21.590067,-45.473342
VAH,-18.48,-64.1
VAI,-2.69152,141.3015
VAK,61.52,-165.6
VAL,-13.2965,-38.9924
VAM,3.47059,72.83584
VAN,38.468219,43.3323
VAO,-7.567,158.7
VAR,43.232072,27.825106
VAS,39.813828,36.903497
VAT,-19.28,48.83
VAU,-17.49976,177.86299
VAV,-18.58557,-173.96258
VAW,70.35539,31.04489
VBA,19.77157,94.02654
VBC,21.94157,96.08943
VBG,34.737333,-120.584306
VBP,11.15112,98.7355
VBS,45.428889,10.330556
VBV,-17.2448,-178.95913
VBY,57.662797,18.346211
VCA,10.0851,105.712
VCC,4.01577,9.19998
VCE,45.50487,12.34138
VCF,-40.7,-66.15
VCH,-31.75,-54.6
VCL,15.40553,108.70594
VCP,-23.00738,-47.13452
VCR,10.175603,-70.065214
VCS,8.73183,106.633
VCT,28.852556,-96.918486
VCV,34.58696,-117.37444
VDA,29.94025,34.93585
VDB,61.01556,9.28806
VDC,-14.86276,-40.86311
VDE,27.81485,-17.88706
VDM,-40.86922,-63.00039
VDR,-31.94518,-65.14628
VDS,70.06477,29.8399
VDU,28.28084,-97.21138
VDZ,61.133949,-146.248342
VEE,67.02,-146.4
VER,19.14593,-96.18727
VEY,63.424303,-20.278875
VFA,-18.095881,25.839006
VGA,16.53043,80.79685
VGD,59.28325,39.94157
VGN,17.55671,120.35632
VGO,42.2318,-8.626775
VGS,-35.03,-63.02
VGT,36.22,-115.2
VGZ,0.98238,-76.60545
VHC,-9.689067,20.431875
VHM,64.57906,16.83432
VHN,31.03,-104.8
VHV,63.45925,120.27643
VHY,46.169689,3.403736
VHZ,-18.78,-138.853
VIA,-27,-51.13
VIC,45.57341,11.52955
VIE,48.1221,16.55751
VIG,8.6241,-71.67282
VII,18.73757,105.67076
VIJ,18.44586,-64.42816
VIK,70.1406,-147.1871
VIL,23.7183,-15.932
VIN,49.2399,28.614
VIQ,-8.8838,126.373
VIR,-29.770606,31.058406
VIS,36.31856,-119.39373
VIT,42.88284,-2.72447
VIV,-9.3,150.3
VIX,-20.25806,-40.28639
VIY,48.77441,2.20154
VKO,55.591531,37.261486
VKS,32.23,-90.93
VKT,67.48,63.98
VLA,38.98798,-89.16585
VLC,39.48931,-0.48162
VLD,30.7825,-83.276722
VLG,-37.23541,-57.02924
VLI,-17.69932,168.31979
VLK,47.68,42.08
VLL,41.706111,-4.851944
VLM,-21.25,-63.5
VLN,10.14961,-67.92937
VLP,-9.98056,-51.13951
VLR,-28.596403,-70.755997
VLS,-16.8,168.2
VLU,56.38,30.62
VLV,9.340797,-70.584089
VLY,53.2481,-4.53534
VMU,-7.49686,144.8199
VNC,27.07439,-82.44112
VND,-23.34947,47.58252
VNE,47.719,-2.723
VNG,18.93,102.5
VNO,54.63413,25.28577
VNR,-16.96178,141.95237
VNS,25.45236,82.85934
VNT,57.35781,21.54419
VNX,-22.01778,35.31222
VNY,34.2,-118.5
VOD,50.21643,14.39505
VOG,48.782528,44.345544
VOI,8.417,-9.75
VOK,43.92,-90.27
VOT,-20.4,-49.98
VOZ,51.81421,39.22959
VPE,-17.05,15.6
VPG,-3.8103,39.79716
VPN,65.72057,-14.8506
VPS,30.49624,-86.54943
VPY,-19.151267,33.428958
VPZ,41.453967,-87.007072
VQQ,30.21861,-81.87667
VQS,18.13478,-65.49035
VRA,23.03444,-81.43528
VRB,27.655556,-80.417944
VRC,13.576439,124.205672
VRE,-31.640961,18.544789
VRK,62.171111,27.868611
VRL,41.27433,-7.72047
VRN,45.395706,10.888533
VRO,23.12367,-81.30157
VRS,38.42868,-92.87335
VRU,-26.98152,24.72945
VSA,17.997,-92.81736
VSE,40.725539,-7.888992
VSF,43.33,-72.52
VSG,48.42145,39.37292
VST,59.58944,16.63361
VTB,55.1265,30.34964
VTE,17.988322,102.563256
VTF,-18.51148,177.63755
VTG,10.37028,107.09334
VTL,48.2,5.95
VTN,42.85,-100.6
VTU,20.98764,-76.9358
VTZ,17.7212,83.2245
VUP,10.435042,-73.249506
VUU,-14.83882,35.301
VVC,4.167875,-73.613761
VVI,-17.64476,-63.13536
VVO,43.398953,132.148017
VVZ,26.72354,8.62265
VXC,-13.273986,35.266262
VXE,16.83326,-25.05552
VXO,56.929144,14.727994
VYD,-27.78,30.8
VYI,63.75623,121.6941
WAA,65.67,-168.1
WAD,-17.45085,47.51291
WAE,20.50428,45.19956
WAG,-39.96255,175.02289
WAI,-14.89846,47.99395
WAK,-22.29561,44.53051
WAM,-17.79491,48.44181
WAQ,-18.7,44.62
WAR,-3.233,141
WAT,52.1872,-7.086964
WAW,52.16575,20.967122
WAY,39.89918,-80.13269
WAZ,-28.15,152
WBA,-2.817,129.5
WBB,63.5,-162.3
WBD,-15.22409,48.48258
WBE,-14.54192,48.69076
WBG,54.45933,9.51633
WBI,40.0167,-105.283
WBM,-5.6355,143.89236
WBO,-21.60756,45.13604
WBQ,66.362,-147.40781
WBR,43.72,-85.5
WBU,40.03,-105.2
WBW,41.29717,-75.85272
WCA,-42.5,-73.75
WCR,67.5,-148.5
WDG,36.38,-97.78
WDH,-22.479894,17.47095
WDI,-26.32,151.9
WDN,48.71177,-123.01824
WDS,32.5918,110.90767
WDY,57.80182,-152.38376
WEA,32.7463,-97.68244
WEF,36.6467,119.119
WEH,37.1871,122.229
WEI,-12.678611,141.925278
WEL,-27.998,26.66959
WEW,-30.23,149.4
WFB,55.37,-131.7
WFI,-21.441558,47.111736
WFK,47.28532,-68.31199
WGA,-35.165278,147.466389
WGC,17.92,79.6
WGE,-30.032778,148.125833
WGP,-9.667,120.3
WGT,-36.415833,146.306944
WHF,21.80017,31.51672
WHH,40.025,-105.234
WHK,-37.920556,176.914167
WHO,-43.3,170
WHP,34.26,-118.4
WHT,29.25417,-96.15417
WHU,31.37,118.4
WIB,34.2264,-99.28063
WIC,58.45889,-3.09306
WIE,50.049819,8.325397
WIK,-36.83,175.1
WIL,-1.321719,36.814833
WIN,-22.363611,143.085556
WIO,-31.57,143.4
WJA,7.467,168.6
WJF,34.7,-118.1
WJR,1.73324,40.09161
WKA,-44.722222,169.245556
WKB,-36.321111,142.419444
WKF,-25.83,28.2225
WKI,-17.83,31.17
WKJ,45.404167,141.800833
WKK,59.28256,-158.61767
WKN,-5.8613,155.22081
WKR,27.26037,-78.40075
WLC,-30.98,151.6
WLE,-26.80936,150.16517
WLG,-41.327221,174.805278
WLK,66.6,-160
WLP,-23.13673,118.70667
WLR,55.59856,-131.64054
WLS,-13.23828,-176.19923
WLW,39.52,-122.2
WMA,-15.83,48.83
WMB,-38.2953,142.44701
WMC,40.97,-117.7
WMD,-21.03,44.95
WME,-27.28583,120.55105
WMH,36.36868,-92.47044
WMI,52.45117,20.65271
WMK,55.74132,-132.2592
WML,-20.35,45.55
WMN,-15.436666,49.688332
WMO,64.68,-163.4
WMR,-16.1639,49.77313
WMX,-4.09758,138.95199
WNA,60.7,-162.1
WNH,23.55596,104.32497
WNN,52.8939,-89.2892
WNP,13.584886,123.270239
WNR,-25.413056,142.667222
WNZ,27.9122,120.852
WOA,-6.8,145.9
WOE,51.44909,4.34203
WOL,-34.561111,150.788611
WOS,39.16122,127.48861
WOW,61.75444,-150.05222
WPB,-15.55,47.67
WPC,49.52056,-113.99722
WPM,-8.75,142.9
WPR,-53.2537,-70.319228
WPU,-54.92,-67.63
WRB,32.64014,-83.59185
WRE,-35.768333,174.365
WRG,56.484333,-132.369833
WRI,40.01567,-74.59293
WRL,43.965714,-107.950831
WRN,-30.03232,119.38585
WRO,51.10268,16.88584
WRT,53.74333,-2.89138
WRZ,6.25449,81.2352
WSH,40.78,-72.92
WSM,67.40733,-150.11332
WSN,58.7,-157
WSP,14.58,-84.08
WSR,-2.73359,134.51801
WST,41.33,-71.77
WSX,48.61799,-122.95675
WSY,-20.27693,148.75544
WSZ,-41.73683,171.57941
WTB,-27.55892,151.79591
WTD,26.68566,-78.97539
WTK,67.58,-163
WTL,60.37,-162.6
WTN,53.16617,-0.52381
WTP,-8.54673,147.25297
WTR,33.81555,-109.98184
WTS,-18.75933,46.05422
WTT,-6.13249,146.46758
WUA,39.79185,106.80187
WUD,-33.043333,135.447222
WUG,-7.34531,146.71894
WUH,30.78376,114.2081
WUI,-28.71043,121.88571
WUN,-26.629167,120.220556
WUS,27.72,118
WUT,38.59702,112.96915
WUU,7.72583,27.975
WUV,-1.73356,142.8351
WUX,31.4944,120.429
WUZ,23.5,111.3
WVB,-22.979889,14.645331
WVI,36.92,-121.8
WVK,-22.1196,48.0218
WVL,44.53,-69.67
WVN,53.504833,8.053333
WWD,39.008507,-74.908275
WWK,-3.583828,143.669186
WWP,56.11581,-133.12296
WWR,36.43,-99.52
WWT,60.93,-164.6
WWY,-33.93818,147.191
WXF,51.9719,0.50944
WXN,30.80179,108.4327
WYA,-33.0589,137.51401
WYE,8.617,-11.05
WYN,-15.511389,128.153056
WYS,44.6884,-111.11764
WZQ,41.45958,108.53454
WZY,25.08,-77.3
XAN,48.44663,0.10832
XAP,-27.1342,-52.6566
XAR,14.21542,-0.89569
XBB,49.7942,-124.61912
XBE,53.9656,-91.0272
XBO,12.65,-0.5667
XBQ,47.678492,1.208844
XBR,44.63947,-75.75022
XCB,50.22181,3.15424
XCH,-10.45056,105.69028
XCM,42.3081,-82.07894
XCO,-38.33,143.6
XCR,48.77611,4.18444
XDA,43.6896,-1.06666
XDJ,14.12526,-1.6249
XES,42.56674,-88.41969
XFN,32.1506,112.291
XFW,53.53589,9.83703
XGA,10.38247,-3.16475
XGG,14.45417,-0.21895
XGN,-16.755417,14.965344
XGR,58.70973,-65.99267
XIC,27.989083,102.184361
XIE,19.62049,100.81554
XIG,-7.09169,-49.97494
XIJ,28.94167,47.78972
XIL,43.9156,115.964
XIY,34.44712,108.75159
XJM,33.62,73.1
XKA,12.48,1.517
XKH,19.44948,103.16158
XKS,53.5247,-88.6428
XKY,13.08,-1.083
XLB,58.6175,-101.469
XLW,53.13,8.617
XMC,-37.6,149.7
XMD,44,-97.12
XME,50.310467,4.033119
XMG,28.96091,80.14702
XMH,-14.43418,-146.06641
XMI,-10.73,38.77
XMJ,43.911667,-0.5075
XML,-34.77,137.6
XMN,24.54404,118.12774
XMS,-2.29917,-78.1208
XMW,44.028,1.378
XNA,36.28194,-94.30694
XNN,36.52785,102.03677
XNT,36.88333,114.4293
XNU,12.74367,-3.86322
XOZ,24.83,50.92
XPA,11.25,0.7
XPK,55.8,-101.4
XPL,14.38237,-87.62116
XPP,52.99676,-97.27818
XQP,9.44316,-84.1298
XQU,49.33944,-124.39643
XRQ,48.57615,116.93779
XRR,61.97172,-132.42959
XRY,36.744622,-6.060111
XSB,24.28257,52.58267
XSD,37.79,-116.8
XSE,13.45693,0.50342
XSI,56.77,-98.95
XSM,38.3142,-76.55094
XSN,45.9333,6.63333
XSP,1.41722,103.86583
XTG,-27.986389,143.810833
XTL,58.7061,-98.5122
XTO,-25.67,149.8
XTX,30.7547,103.938
XUZ,34.05757,117.55483
XVO,47.637611,6.203922
XYA,-9.09303,159.21889
XYE,15.30041,97.86398
YAA,52.45384,-125.30615
YAB,73.00598,-85.03294
YAC,51.67,-91.83
YAG,48.6,-93.4
YAH,53.75409,-73.67929
YAJ,48.79581,-123.18172
YAK,59.5,-139.7
YAL,50.58,-126.9
YAM,46.485,-84.50944
YAN,0.80148,24.44834
YAO,3.83604,11.52346
YAQ,48.80274,-123.6004
YAR,53.572,-76.19
YAS,-16.75912,177.54561
YAT,52.93,-82.4
YAU,61.662,-73.32129
YAV,48.85221,-123.30222
YAW,44.63972,-63.49944
YAX,53.84848,-89.57849
YAY,51.3915,-56.08606
YAZ,49.07977,-125.77775
YBA,51.20753,-115.54124
YBB,68.53444,-89.80806
YBC,49.1325,-68.20444
YBD,49.20078,-122.90577
YBE,59.57,-108.5
YBF,48.83467,-125.1378
YBG,48.33055,-70.99639
YBH,50.91689,-127.93716
YBJ,50.28361,-62.81038
YBK,64.29889,-96.07778
YBL,49.95083,-125.27083
YBO,56.96697,-130.2503
YBP,28.80144,104.55161
YBQ,48.97301,-123.66563
YBR,49.90738,-99.94915
YBS,52.60834,-90.37568
YBT,57.88,-101.7
YBV,52.43,-97.03
YBW,48.74764,-123.23128
YBX,51.44361,-57.18528
YBY,54.27,-110.7
YCA,49.68057,-124.98257
YCB,69.10805,-105.13833
YCC,45.1,-74.57
YCD,49.05233,-123.87017
YCE,43.2856,-81.5083
YCF,50.01908,-124.98476
YCG,49.29639,-117.6325
YCH,47.00778,-65.44917
YCK,67.03973,-126.0815
YCL,47.99083,-66.33028
YCM,43.19167,-79.17167
YCN,49.07,-81.02
YCO,67.81667,-115.14389
YCQ,55.68722,-121.62667
YCR,54.6106,-97.7608
YCS,63.34587,-90.72759
YCT,52.07573,-111.44814
YCU,35.11489,111.03556
YCV,45.51759,-73.7126
YCW,49.15364,-121.94301
YCY,70.48611,-68.51667
YCZ,50.32453,-115.87229
YDA,64.04306,-139.12778
YDB,61.37111,-139.04056
YDF,49.21083,-57.39139
YDG,44.54877,-65.78545
YDJ,58.66225,-103.54134
YDL,58.42509,-130.02354
YDN,51.10083,-100.0525
YDO,48.7785,-72.375
YDP,56.54193,-61.69549
YDQ,55.74233,-120.183
YDS,49.96818,-124.73421
YDT,49.07,-123
YDU,60.29183,-102.50175
YDV,51.78483,-96.69205
YDW,60.31513,-103.13252
YEB,46.41928,-84.09845
YED,53.67434,-113.4783
YEG,53.30801,-113.58447
YEI,40.25528,29.5625
YEK,61.09411,-94.07164
YEL,46.35139,-82.56139
YEM,45.84321,-81.8569
YEN,49.20801,-102.96005
YEO,51.02,-2.63
YER,56,-87.63
YES,30.70048,51.54509
YET,53.57895,-116.46216
YEU,79.99472,-85.81417
YEV,68.30417,-133.48278
YEY,48.56386,-78.24738
YFA,52.23,-81.58
YFB,63.75503,-68.55254
YFC,45.86999,-66.53217
YFE,48.73,-69.1
YFH,51.55,-87.98
YFI,57.282664,-111.095220
YFJ,64.19166,-114.07911
YFL,62.71596,-109.16153
YFO,54.67806,-101.68167
YFR,61.18083,-113.68972
YFS,61.76015,-121.23653
YFX,52.3728,-55.6739
YGA,51.95606,-68.13905
YGB,49.7,-124.5
YGC,53.23,-119
YGE,50.0613,-124.97558
YGG,48.85344,-123.49694
YGH,66.24066,-128.6478
YGJ,35.49784,133.24551
YGK,44.22528,-76.59694
YGL,53.62528,-77.70417
YGM,50.62806,-97.04333
YGN,50.84015,-126.77261
YGO,54.5589,-94.4914
YGP,48.77528,-64.47861
YGQ,49.77833,-86.93944
YGR,47.42472,-61.77806
YGS,55.7674,-124.6911
YGT,69.365,-81.81746
YGV,50.28194,-63.61139
YGW,55.28338,-77.76441
YGX,56.35739,-94.71116
YGY,62.11248,-74.55477
YGZ,76.42552,-82.9073
YHA,52.5281,-56.2861
YHB,52.81667,-102.31139
YHC,51.73686,-128.1241
YHD,49.83167,-92.74417
YHE,49.36882,-121.4945
YHF,49.7142,-83.6861
YHG,52.76489,-56.11731
YHH,50.04733,-125.25624
YHI,70.76278,-117.80611
YHK,68.63556,-95.84972
YHM,43.17094,-79.92914
YHN,49.1931,-84.7589
YHO,55.47,-60.22
YHP,52.1133,-94.2556
YHR,50.4689,-59.6367
YHS,49.47,-123.8
YHT,60.75,-137.5
YHU,45.51621,-73.42069
YHY,60.83972,-115.78278
YHZ,44.88392,-63.51171
YIB,48.7739,-91.6386
YIC,27.80347,114.3082
YIF,51.2117,-58.6583
YIG,50.39265,-125.1408
YIH,30.671,111.441
YIK,62.41733,-77.92528
YIN,43.95507,81.32865
YIO,72.68674,-77.97319
YIP,42.23782,-83.53021
YIV,53.85691,-94.65383
YIW,29.32,120.1
YJA,52.99629,-118.0602
YJF,60.23564,-123.47071
YJN,45.2944,-73.2811
YJP,53.32042,-117.75164
YJT,48.54417,-58.55
YKA,50.70222,-120.44444
YKD,44.20116,-81.60653
YKE,54.91728,-94.79553
YKF,43.45747,-80.38593
YKG,60.02305,-70.00321
YKH,40.53937,122.35491
YKJ,57.25407,-105.62183
YKK,53.79561,-130.4381
YKL,54.80528,-66.80528
YKM,46.57,-120.5
YKN,42.92,-97.38
YKO,37.55009,44.23774
YKQ,51.4753,-78.75489
YKS,62.09325,129.77067
YKT,52.594,-128.52103
YKU,53.8056,-78.9169
YKX,48.15,-80.03
YKY,51.5183,-109.17535
YKZ,43.86222,-79.37
YLA,54.23329,-132.99774
YLB,54.76931,-112.02999
YLC,62.84845,-69.87841
YLD,47.82088,-83.35276
YLE,63.13159,-117.24764
YLF,54.17758,-72.47269
YLG,-28.3553,116.684
YLI,64.08,24.5
YLJ,54.12274,-108.51441
YLK,44.4853,-79.5556
YLL,53.28,-110
YLN,46.32,129.6
YLO,49.80598,-99.64527
YLQ,47.40666,-72.78889
YLR,56.45,-100
YLS,49.02965,-77.01622
YLV,40.63421,47.13924
YLW,49.95611,-119.37778
YLY,49.1002,-122.62588
YMA,63.61667,-135.86667
YMD,76.23908,-119.31873
YME,48.85,-67.55
YMF,48.90039,-123.41835
YMG,49.13,-85.73
YMH,52.3031,-55.84443
YMI,49.97369,-94.70318
YMJ,50.33028,-105.55917
YML,47.5975,-70.22389
YMM,56.65333,-111.22194
YMN,55.07756,-59.18708
YMO,51.29111,-80.60778
YMP,50.57195,-127.02676
YMS,-5.89377,-76.11821
YMT,49.77194,-74.52806
YMU,50.07078,-124.98506
YMW,46.27282,-75.99029
YMX,45.68194,-74.00528
YNA,50.19,-61.78917
YNB,24.14424,38.06335
YNC,53.01083,-78.83028
YND,45.45,-75.67
YNE,53.95823,-97.84359
YNH,56.03388,-121.98635
YNI,53.20362,-70.89615
YNJ,42.8828,129.451
YNK,49.72312,-126.45869
YNM,49.77,-77.8
YNN,-22.77,119.2
YNO,52.49,-92.9711
YNP,55.91,-61.18
YNR,50.83619,-96.95726
YNS,51.7,-76.17
YNT,37.40016,121.37026
YNY,38.0613,128.66901
YNZ,33.43034,120.20082
YOA,64.69914,-110.61434
YOC,67.57056,-139.83917
YOD,54.40404,-110.27879
YOE,55.70917,-117.10078
YOG,51.6586,-85.9017
YOH,54.95,-95.28
YOJ,58.62139,-117.16472
YOL,9.25755,12.43042
YON,27.256,91.51457
YOO,43.9228,-78.895
YOP,58.5,-119.4
YOS,44.58,-80.83
YOT,29.9,35.07
YOW,45.3225,-75.66917
YOY,46.9014,-71.50246
YPA,53.21577,-105.67846
YPB,49.31933,-124.92979
YPC,69.36169,-124.07487
YPD,45.25386,-79.82786
YPE,56.22727,-117.44878
YPG,49.90306,-98.27389
YPH,58.47,-78.12
YPI,54.56241,-130.43123
YPJ,59.29667,-69.59972
YPL,51.44639,-90.21417
YPM,51.82,-94
YPN,49.83639,-64.28861
YPQ,44.23164,-78.36123
YPR,54.28611,-130.44472
YPS,45.65667,-61.36806
YPT,49.62306,-124.02513
YPW,49.83444,-124.50162
YPX,60.05056,-77.28694
YPY,58.76667,-111.11667
YPZ,54.37639,-125.95139
YQA,44.97732,-79.30713
YQB,46.79227,-71.38431
YQC,61.04721,-69.61843
YQD,53.97139,-101.09111
YQF,52.1801,-113.89269
YQG,42.27032,-82.96201
YQH,60.11639,-128.8225
YQI,43.82859,-66.08877
YQK,49.78833,-94.36306
YQL,49.62996,-112.79101
YQM,46.11311,-64.68557
YQN,50.182777,-86.696388
YQQ,49.71083,-124.88667
YQR,50.431944,-104.665833
YQS,42.77513,-81.10416
YQT,48.371944,-89.323889
YQU,55.17814,-118.8804
YQV,51.264721,-102.461667
YQW,52.76917,-108.24361
YQX,48.94483,-54.56081
YQY,46.161388,-60.047779
YQZ,53.026112,-122.510278
YRA,64.11599,-117.30958
YRB,74.71694,-94.96944
YRC,50.12323,-124.84045
YRD,52.82338,-126.96543
YRE,61.5,-65
YRF,53.6844,-57.03787
YRG,54.17937,-58.45748
YRI,47.7644,-69.5847
YRJ,48.52118,-72.26781
YRL,51.066944,-93.793056
YRM,52.429722,-114.904167
YRN,51.68291,-127.26063
YRO,45.4603,-75.6461
YRQ,46.3528,-72.6794
YRR,50.40995,-125.13522
YRS,54.1672,-93.5572
YRT,62.81139,-92.115833
YRV,50.966667,-118.183333
YSA,43.92955,-59.97763
YSB,46.625,-80.798889
YSC,45.438611,-71.691389
YSD,50.27368,-111.18928
YSE,49.68,-123.2
YSF,59.25,-105.8
YSG,62.41812,-110.67919
YSH,44.9458,-75.9406
YSI,45.16694,-80.1326
YSJ,45.316111,-65.890278
YSK,56.55,-79.22
YSL,47.1575,-67.83472
YSM,60.02028,-111.96194
YSN,43.191666,-79.171667
YSO,54.92,-59.77
YSP,48.755278,-86.344444
YSQ,45.21077,124.44875
YSR,72.98103,-84.61198
YST,53.8456,-94.8519
YSU,46.440556,-63.833611
YSX,52.1485,-128.0869
YSY,71.99389,-125.2425
YSZ,50.0659,-124.93348
YTA,45.864445,-77.251667
YTB,53.42329,-129.25067
YTC,57.20455,-127.09242
YTD,55.3189,-97.7078
YTE,64.23094,-76.52862
YTF,48.508888,-71.641945
YTG,50.88457,-126.83175
YTH,55.801111,-97.864166
YTJ,48.81178,-87.10021
YTL,53.81857,-89.89829
YTM,46.4094,-74.78
YTN,50.277,-64.75419
YTP,49.15536,-125.91019
YTQ,58.66672,-69.95617
YTR,44.118889,-77.528056
YTS,48.5692,-81.37479
YTT,52.83684,-104.06641
YTU,52.7651,-132.04227
YTX,57.91343,-131.12672
YTY,32.5631,119.719
YTZ,43.62974,-79.39828
YUA,25.73434,101.88274
YUB,69.43333,-133.02639
YUD,56.53333,-76.51667
YUE,-22.254167,131.782222
YUL,45.46106,-73.75019
YUM,32.656578,-114.60598
YUT,66.521389,-86.224722
YUX,68.77611,-81.24361
YUY,48.20611,-78.83556
YVA,-11.53591,43.2742
YVB,48.071111,-65.460278
YVC,55.15139,-105.26194
YVE,50.2472,-119.33041
YVG,53.3569,-110.8251
YVM,67.545833,-64.031389
YVN,66.5919,-61.5733
YVO,48.053333,-77.782778
YVP,58.09228,-68.42487
YVQ,65.281617,-126.798219
YVR,49.19489,-123.17923
YVT,55.841944,-108.4175
YVZ,52.6558,-94.0614
YWA,45.95222,-77.31917
YWB,61.58853,-71.92951
YWG,49.90572,-97.23351
YWH,48.42407,-123.37198
YWJ,65.21054,-123.43569
YWK,52.921944,-66.864444
YWL,52.183056,-122.054167
YWM,52.5669,-55.7847
YWN,55.22893,-85.12894
YWO,65.75795,-111.24988
YWP,52.96074,-87.37495
YWQ,49.88695,-71.25659
YWR,48.60306,-85.27528
YWS,50.1449,-122.95023
YWY,63.209444,-123.436667
YXC,49.61222,-115.78194
YXD,53.5725,-113.52056
YXE,52.170834,-106.699722
YXH,50.01889,-110.720833
YXJ,56.23806,-120.74028
YXK,48.478056,-68.496944
YXL,50.113889,-91.905278
YXN,62.24029,-92.59767
YXP,66.145,-65.713611
YXQ,62.41089,-140.8691
YXR,47.69581,-79.85211
YXS,53.88737,-122.676
YXT,54.46851,-128.57622
YXU,43.02987,-81.14892
YXX,49.02529,-122.37735
YXY,60.70955,-135.06727
YXZ,47.966667,-84.786667
YYA,50.4,-123.1
YYB,46.3631,-79.42403
YYC,51.12933,-114.01294
YYD,54.824722,-127.182778
YYE,58.83693,-122.59965
YYF,49.46306,-119.60222
YYG,46.290001,-63.121111
YYH,69.546667,-93.576667
YYJ,48.646944,-123.425833
YYL,56.863888,-101.07611
YYM,49.63606,-114.09645
YYN,50.291944,-107.690556
YYQ,58.74051,-94.07267
YYR,53.31917,-60.42583
YYT,47.616,-52.74313
YYU,49.413889,-82.4675
YYW,50.290279,-88.909721
YYY,48.60485,-68.21209
YYZ,43.68066,-79.61286
YZA,50.77381,-121.32133
YZC,56.19037,-120.51092
YZE,45.88391,-82.5708
YZF,62.462778,-114.440278
YZG,62.1792,-75.66726
YZH,55.293056,-114.777222
YZP,53.254333,-131.813833
YZR,42.99944,-82.30889
YZS,64.193333,-83.359444
YZT,50.680556,-127.366667
YZU,54.14389,-115.786667
YZV,50.22333,-66.26556
YZW,60.172779,-132.742778
YZX,44.984444,-64.916944
YZZ,49.06,-117.6
ZAA,55.47185,-129.49516
ZAD,44.108269,15.346697
ZAG,45.742931,16.068778
ZAH,29.47569,60.90619
ZAI,-23.24971,-64.08634
ZAJ,30.9722,61.86612
ZAL,-39.64996,-73.08611
ZAM,6.92242,122.06042
ZAO,44.351387,1.475278
ZAR,11.130192,7.685806
ZAT,27.32,103.8
ZAZ,41.66624,-1.04155
ZBF,47.629723,-65.738889
ZBM,45.2908,-72.7414
ZBO,-20.02,148.2
ZBR,25.44335,60.38211
ZBY,19.24366,101.70945
ZCD,49.9198,10.9128
ZCL,22.89711,-102.68689
ZCN,52.5912,10.022133
ZCO,-38.9255,-72.65104
ZDY,55.06327,14.75956
ZEC,-26.53,29.17
ZEL,52.18193,-128.15526
ZEM,52.22927,-78.5219
ZFA,62.2075,-133.375833
ZFD,59.3344,-107.182
ZFM,67.4075,-134.86056
ZFN,64.9095,-125.57124
ZGC,36.515242,103.620775
ZGF,49.015556,-118.430556
ZGI,54.8397,-94.0786
ZGM,-15.97,25.95
ZGS,50.25905,-60.66905
ZGU,-14.2181,167.58701
ZHA,21.21446,110.35848
ZHM,24.38,91.92
ZHO,54.43808,-126.77789
ZHP,55.39361,-116.47528
ZIA,46.0214,11.1242
ZIC,-38.22,-72.33
ZIG,12.55569,-16.28268
ZIH,17.60157,-101.46054
ZIS,31.77598,12.2498
ZIX,66.79664,123.36136
ZJF,25.0203,55.1031
ZJN,52.120556,-101.236389
ZKE,52.2825,-81.6778
ZKG,50.18,-61.28
ZKM,-2.533,9.767
ZKP,-12.572778,27.89395
ZLO,19.14478,-104.55863
ZLR,-46.55,-71.7
ZLT,50.8308,-58.9756
ZLX,12.94446,23.56324
ZMD,-9.07167,-68.65425
ZMH,51.73373,-121.33181
ZMT,54.0275,-132.125278
ZNA,49.16936,-123.93552
ZNC,60.98,-160
ZND,13.778997,8.983761
ZNE,-23.417778,119.802778
ZNU,51.85801,-127.87208
ZNZ,-6.22202,39.22489
ZOF,52.35184,-127.69806
ZOS,-40.611208,-73.061042
ZPB,53.82,-92.13
ZPH,28.23,-82.17
ZPO,55.52739,-106.5824
ZPQ,52.29117,7.387
ZQN,-45.021111,168.739167
